player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points,now_cost,selected_by_percent
111,476616,Yassin,Oukili,Yassin Oukili,,4,5191,Casa Pia AC,CPAC,3,MID,u,Transferido Definitivamente / Permanent Transfer,457,0,0,1,6,0,0,0,2,0,0,0,2,0,1,30,14,49,0.1
112,515619,Raúl,Blanco Juncal,Raúl Blanco,,4,5191,Casa Pia AC,CPAC,3,MID,n,Emprestado / On Loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
113,483866,Kelian Nsona,Wa Saka,Kelian Nsona,,4,5191,Casa Pia AC,CPAC,3,MID,a,,475,1,1,1,15,0,0,0,0,0,0,0,0,0,2,22,24,55,0.0
114,149572,Sebastián,Pérez Cardona,Sebastián Pérez,,4,5191,Casa Pia AC,CPAC,3,MID,a,,1557,0,0,3,33,0,0,0,5,0,0,2,5,0,9,108,48,53,0.2
305,439732,Lawrence,Ofori,Ofori,,4,5191,Casa Pia AC,CPAC,3,MID,a,,815,0,1,1,12,0,0,0,1,0,0,3,0,0,10,53,28,49,1.1
390,588871,João Miguel Vieira,Freitas Silva Marques,João Marques,,4,5191,Casa Pia AC,CPAC,3,MID,a,,583,1,1,2,6,0,0,0,2,0,0,2,1,0,7,40,29,49,0.1
572,470329,Kaique,Rocha Lima,Kaique Rocha,,4,5191,Casa Pia AC,CPAC,2,DEF,a,,492,1,0,0,15,0,0,0,0,0,0,0,5,0,0,58,16,45,0.0
586,515583,Tiago,Fontoura da Fonseca Morais,Tiago Morais,,4,5191,Casa Pia AC,CPAC,3,MID,a,,667,0,0,1,10,0,0,0,2,0,0,0,0,0,5,37,19,52,0.0
596,647798,Kevin,Prieto,Kevin Prieto,,4,5191,Casa Pia AC,CPAC,3,MID,a,,338,0,0,1,7,0,0,0,1,0,0,0,0,0,1,39,14,49,0.0
614,502048,David,Sousa Albino,David Sousa,,4,5191,Casa Pia AC,CPAC,2,DEF,a,,2263,2,0,4,40,0,0,0,13,0,0,1,27,0,7,314,81,44,0.6
615,195777,Abdu Cadri,Conté,Abdu Conté,,4,5191,Casa Pia AC,CPAC,2,DEF,a,,1421,0,3,4,19,1,0,0,1,0,0,5,6,0,17,119,66,47,0.1
616,534925,Xander,Severina,Xander Severina,,4,5191,Casa Pia AC,CPAC,3,MID,a,,98,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,4,50,0.0
617,558499,Dailon,Rocha Livramento do Rosario,Dailon Livramento,,4,5191,Casa Pia AC,CPAC,3,MID,a,,932,0,1,2,19,0,0,0,2,0,0,2,0,0,11,42,35,48,0.0
618,703217,Afonso Manuel,Sobral Vieira,Afonso Vieira,,4,5191,Casa Pia AC,CPAC,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
619,703220,Miguel Ângelo,Azevedo Galvão Eira Neves,Miguel Neves,,4,5191,Casa Pia AC,CPAC,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
717,543408,Rodrigo,Moura do Nascimento,Rodrigo Moura,,4,5191,Casa Pia AC,CPAC,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
750,636707,Pedro,Silva Rosas,Pedro Rosas,Pedro Rosas,4,5191,Casa Pia AC,CPAC,2,DEF,a,,625,0,1,2,8,0,0,0,3,0,0,0,4,0,0,58,25,45,0.0
756,737266,Abdu,Dafé,Abdu Dafe,,4,5191,Casa Pia AC,CPAC,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
115,222160,Lucas,Oliveira de França,Lucas França,,5,2003,CD Nacional,CDN,1,GK,i,Lesão Desconhecida / Unknown Injury,540,0,0,1,10,0,0,0,1,0,18,0,0,0,0,66,18,45,2.1
116,588073,Francisco Adriano,Baptista Gonçalves,Francisco Gonçalves,,5,2003,CD Nacional,CDN,2,DEF,a,,562,0,0,1,10,0,0,0,2,0,0,0,4,0,1,58,18,40,0.1
117,227204,Ivanildo Jorge,Mendes Fernandes,Ivanildo Fernandes,,5,2003,CD Nacional,CDN,2,DEF,i,Lesão Desconhecida / Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.1
118,497919,José Manuel,Mendes Gomes,José Gomes,,5,2003,CD Nacional,CDN,2,DEF,a,,2307,1,5,8,32,0,0,0,3,0,0,8,15,0,24,203,114,44,2.4
119,52702,João Miguel,Coimbra Aurélio,João Aurélio,,5,2003,CD Nacional,CDN,2,DEF,a,,1318,0,0,2,23,0,0,0,3,0,0,1,11,0,7,150,45,44,0.4
120,200908,Leonardo,Rodrigues dos Santos,Léo Santos,,5,2003,CD Nacional,CDN,2,DEF,a,,2717,3,4,8,38,0,0,0,12,0,0,2,29,0,11,345,129,44,3.3
121,444193,Ulisses Wilson,Jeronymo Rocha,Ulisses,,5,2003,CD Nacional,CDN,2,DEF,d,Lesão Desconhecida / Unknown Injury,222,0,0,1,4,0,0,0,2,1,0,0,2,0,0,31,7,43,0.2
122,535544,José Vítor,Lima Cardoso,Zé Vítor,,5,2003,CD Nacional,CDN,2,DEF,a,,2672,4,1,8,38,0,0,0,6,2,0,1,36,0,10,387,131,47,2.7
123,531319,Chiheb,Labidi,Labidi,,5,2003,CD Nacional,CDN,3,MID,a,,1609,1,1,6,24,0,0,0,6,1,0,3,9,0,12,159,61,45,0.1
124,105374,André Alexandre,Carreira Sousa,André Sousa,,5,2003,CD Nacional,CDN,3,MID,a,,124,0,2,0,3,0,0,0,1,0,0,1,0,0,3,9,19,45,0.0
125,111709,João Tiago,Serrão Garcês,Jota,,5,2003,CD Nacional,CDN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.1
126,504661,Matheus,dos Santos Dias,Matheus Dias,,5,2003,CD Nacional,CDN,3,MID,a,,2433,0,1,5,40,0,0,0,7,1,0,2,27,0,13,303,85,49,0.2
127,563659,Kaique,Pereira Azarias,Kaique,,5,2003,CD Nacional,CDN,1,GK,a,,2520,0,0,7,35,0,4,0,3,0,87,0,0,0,0,297,122,42,2.2
128,630814,Kevyn Vinícius,Medeiros de Freitas,Kevyn Vinícius,,5,2003,CD Nacional,CDN,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
129,603142,Festim,Shatri,Festim Shatri,,5,2003,CD Nacional,CDN,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
130,536858,Alan Herminio,Nuñez Duarte,Alan Nuñez,,5,2003,CD Nacional,CDN,2,DEF,a,,1671,1,2,6,21,0,0,0,2,0,0,4,8,0,19,131,78,39,0.2
131,208568,Lennny,Vallier,Lenny Vallier,,5,2003,CD Nacional,CDN,2,DEF,a,,750,0,0,0,13,0,0,0,5,0,0,4,5,0,14,73,22,38,0.1
132,222630,Filipe Miguel,Barros Soares,Filipe Soares,,5,2003,CD Nacional,CDN,3,MID,a,,752,1,1,2,12,0,0,0,3,0,0,2,3,0,8,71,36,43,0.1
133,700175,Douglas Nathan,Francisco Cláudio,Douglas Nathan,,5,2003,CD Nacional,CDN,3,MID,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
134,700208,Deivison,Souza Brito,Deivison,,5,2003,CD Nacional,CDN,3,MID,a,,112,0,0,0,5,0,0,0,1,1,0,0,1,0,0,12,1,42,0.0
135,646245,Mootaz,Nourani,Mootaz Nourani,,5,2003,CD Nacional,CDN,3,MID,a,,157,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,7,50,0.0
136,638214,Josué Souza,dos Santos,Josué Souza,,5,2003,CD Nacional,CDN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
137,588071,Martim Gustavo,Silva Watts Rodrigues,Martim Watts,,5,2003,CD Nacional,CDN,3,MID,a,,53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,6,45,0.0
138,631976,Pablo Ruan,Messias Cardozo,Pablo Ruan,,5,2003,CD Nacional,CDN,3,MID,a,,853,0,1,2,16,0,0,0,2,1,0,5,0,0,19,41,35,50,0.0
139,124118,Lucas Eduardo,Santos João,Lucas João,,5,2003,CD Nacional,CDN,4,FWD,a,,240,0,1,0,9,0,0,0,1,0,0,0,0,0,3,21,22,44,0.4
140,246719,Jesús Andrés,Ramírez Díaz,Chucho Ramírez,,5,2003,CD Nacional,CDN,4,FWD,a,,2885,18,1,9,37,0,0,1,6,0,0,6,1,6,25,129,146,66,13.0
141,436719,Paulo Henrique,Pereira da Silva,Paulinho Bóia,,5,2003,CD Nacional,CDN,3,MID,a,,2813,4,3,10,35,0,0,0,6,0,0,15,7,2,44,169,123,44,2.9
142,437803,Miguel,Baeza,Baeza,,5,2003,CD Nacional,CDN,3,MID,a,,801,1,0,1,9,0,0,0,1,0,0,2,0,0,7,31,27,49,0.0
143,202341,Witiness Chimoio,João Quembo,Witi,,5,2003,CD Nacional,CDN,3,MID,a,,928,1,1,2,21,0,0,0,4,0,0,4,0,0,16,65,44,47,0.1
144,588161,Joel Filipe,Organista da Silva,Joel Silva,,5,2003,CD Nacional,CDN,3,MID,a,,379,0,0,1,9,0,0,0,1,0,0,2,1,0,6,36,23,44,0.1
570,218440,Igor Matheus,Liziero Pereira,Liziero,,5,2003,CD Nacional,CDN,3,MID,a,,2335,0,5,6,31,0,0,0,6,0,0,15,8,0,45,182,93,43,1.9
620,568180,Daniel,de Melo Araujo Júnior,Daniel Júnior,,5,2003,CD Nacional,CDN,3,MID,a,,736,0,1,2,10,0,0,0,3,0,0,6,0,0,18,47,32,50,0.0
693,468228,Gabriel Veron,Fonseca de Souza,Gabriel Veron,,5,2003,CD Nacional,CDN,3,MID,a,,796,1,1,4,9,0,0,0,2,0,0,1,0,1,4,43,33,42,0.1
145,78315,Joel,Robles,Robles,,6,2273,Estoril Praia,EPF,1,GK,a,,2790,0,0,5,54,0,0,0,3,0,83,0,0,0,0,288,85,49,1.1
146,626098,Diogo Alexandre,Aranha Dias,Diogo Dias,,6,2273,Estoril Praia,EPF,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.2
147,459633,Felix,Bacher,Bacher,,6,2273,Estoril Praia,EPF,2,DEF,a,,3060,2,0,5,57,0,0,0,4,0,0,0,35,1,8,393,114,43,0.9
148,512113,Kévin,Boma,Boma,,6,2273,Estoril Praia,EPF,2,DEF,i,Lesão Desconhecida / Unknown Injury,1720,1,1,3,31,0,0,0,5,0,0,1,18,0,4,216,65,44,0.5
149,247630,Gonçalo,Faria Costa,Gonçalo Costa,,6,2273,Estoril Praia,EPF,2,DEF,a,,557,0,1,0,12,0,0,0,2,0,0,1,1,0,7,49,18,40,0.2
150,637295,João Miguel,Campos Costa,João Costa,,6,2273,Estoril Praia,EPF,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
151,575604,Leonardo,dos Santos Lopes da Silva,Léo Santos,,6,2273,Estoril Praia,EPF,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0
152,229666,Pedro Miguel,Gaspar Amaral,Pedro Amaral,,6,2273,Estoril Praia,EPF,2,DEF,a,,1839,0,3,3,35,0,0,0,3,0,0,2,8,0,11,170,66,44,0.7
153,625764,Pedro Maria,Salgueiro Costa Pessoa Carvalho,Pedro Carvalho,,6,2273,Estoril Praia,EPF,2,DEF,s,Acumulação de Amarelos / Yellow Card Accumulation,1240,0,2,3,20,0,0,0,5,0,0,2,1,0,8,102,46,37,1.3
154,448403,Yanis,Begraoui,Begraoui,,6,2273,Estoril Praia,EPF,3,MID,a,,2718,20,2,6,49,0,0,0,1,0,0,5,3,3,19,122,185,65,16.2
155,447213,Jandro,Orellana,Orellana,,6,2273,Estoril Praia,EPF,3,MID,a,,1302,0,1,4,23,0,0,0,2,0,0,3,5,0,12,97,46,45,0.0
156,233010,Jordan,Holsgrove,Holsgrove,,6,2273,Estoril Praia,EPF,3,MID,a,,2829,1,8,6,52,0,0,0,8,0,0,18,12,0,53,214,122,55,1.9
157,640813,Manga,Foe Ondoa,Foe Ondoa,,6,2273,Estoril Praia,EPF,3,MID,n,Emprestado / On Loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
158,226949,Rafik,Guitane,Guitane,,6,2273,Estoril Praia,EPF,3,MID,a,,1828,3,6,4,26,0,0,0,3,0,0,13,1,1,40,88,97,51,5.8
159,171351,João António,Antunes Carvalho,João Carvalho,,6,2273,Estoril Praia,EPF,3,MID,a,,2792,6,13,4,55,0,0,0,8,0,0,19,11,3,54,207,163,64,7.2
160,617504,Tiago,Araújo Brito,Tiago Brito,,6,2273,Estoril Praia,EPF,3,MID,a,,64,0,0,0,2,0,0,0,1,0,0,0,0,0,1,8,3,44,0.0
161,242600,Miguel Ângelo,da Silva Rocha,Xeka,,6,2273,Estoril Praia,EPF,3,MID,a,,649,1,0,0,13,1,0,0,1,0,0,0,1,0,1,60,22,49,0.1
162,440855,Alejandro,Marqués,Marqués,,6,2273,Estoril Praia,EPF,4,FWD,a,,1138,4,1,2,23,0,0,0,1,0,0,0,1,1,6,51,56,56,2.0
163,494924,Israel,Salazar,Salazar,,6,2273,Estoril Praia,EPF,4,FWD,n,Emprestado / On Loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.7
164,80590,Luís Miguel,Afonso Fernandes,Pizzi,,6,2273,Estoril Praia,EPF,3,MID,a,,643,0,5,0,16,0,0,0,0,0,0,3,0,0,13,31,43,63,1.0
165,700488,Bernardo José,Almeida Lourenço,Bernardo Lourenço,,6,2273,Estoril Praia,EPF,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
166,514828,Nodar,Lominadze,Nodar Lominadze,,6,2273,Estoril Praia,EPF,3,MID,a,,641,2,0,2,12,0,0,0,4,0,0,0,2,0,6,68,30,44,0.1
167,502601,Khayon,Edwards,Khayon Edwards,,6,2273,Estoril Praia,EPF,4,FWD,a,,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,44,0.1
168,519264,Martin,Turk,Martin Turk,,6,2273,Estoril Praia,EPF,1,GK,a,,270,0,0,0,3,0,0,0,0,0,9,0,0,0,0,19,10,40,0.1
169,180197,Francisco,Reis Ferreira,Ferro,,6,2273,Estoril Praia,EPF,2,DEF,a,,1629,2,0,2,30,0,0,0,4,0,0,1,23,0,5,279,74,39,1.4
170,703102,Diogo Alexandre Brasido,Teles Furtado Silva,Diogo Brasido,,6,2273,Estoril Praia,EPF,2,DEF,n,Emprestado / On Loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.0
171,538721,André Filipe,Ferreira Lacximicant,André Lacximicant,,6,2273,Estoril Praia,EPF,4,FWD,a,,1204,3,2,3,25,0,0,0,4,0,0,3,0,1,12,44,52,49,0.7
173,626107,André Tiago,Ramos das Neves,Peixinho,,6,2273,Estoril Praia,EPF,3,MID,a,,200,1,0,0,3,0,0,0,1,0,0,1,0,0,4,10,16,44,0.0
412,575807,Luís Maria,Viegas Abreu Campos Gomes,Luís Gomes,,6,2273,Estoril Praia,EPF,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
580,593066,Tiago Parreira,Parente,Tiago Parente,,6,2273,Estoril Praia,EPF,2,DEF,n,Emprestado / On Loan,483,1,2,0,10,0,0,0,3,0,0,0,0,0,2,38,24,42,2.9
581,501280,Patrick,de Paula Carreiro,Patrick de Paula,,6,2273,Estoril Praia,EPF,3,MID,u,Transferido Definitivamente / Permanent Transfer,404,1,0,0,10,0,0,0,4,0,0,0,1,0,2,29,14,44,0.1
582,704007,Longin,Bimai,Bimai,,6,2273,Estoril Praia,EPF,2,DEF,d,Lesão Desconhecida / Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
607,549429,Or,Israelov,Or Israelov,,6,2273,Estoril Praia,EPF,2,DEF,u,Transferido Definitivamente / Permanent Transfer,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0
608,465495,Ricard,Sánchez,Ricard Sánchez,,6,2273,Estoril Praia,EPF,2,DEF,a,,1968,2,5,5,39,0,0,0,9,0,0,5,4,0,21,141,82,50,0.2
623,461046,Antef,Tsoungui,Antef Tsoungui,,6,2273,Estoril Praia,EPF,2,DEF,a,,1368,0,0,2,24,0,0,0,8,0,0,1,8,0,6,139,38,45,0.0
624,705853,Kelian,Baruti,Kelian Baruti,,6,2273,Estoril Praia,EPF,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
749,499311,Jan,Montes,Montes,,6,2273,Estoril Praia,EPF,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
174,472458,Issiar,Dramé,Dramé,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.1
175,663601,Georgii,Tunguliiadi,Tunguliiadi,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
176,459115,Renato,Pantalon,Pantalon,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.3
177,610253,Semeu,Commey,Commey,,7,17370,Estrela Amadora,CFEA,2,DEF,n,Emprestado / On Loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0
178,483068,Guilherme Manuel,Serrão Montóia,Guilherme Montóia,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,522,0,0,1,13,0,0,0,2,0,0,0,0,0,3,51,11,39,0.1
179,493958,Nilton,Varela Lopes,Nilton Varela,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,44,0.2
180,694362,Otávio Manoel,Galdino Fernandes,Otávio,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,1349,0,1,2,33,0,0,0,5,0,0,0,14,0,5,193,41,39,0.1
181,593134,Pedro Miguel,Carvalho Silva,Pedro Silva,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
182,70022,Rúben Alexandre,Rocha Lima,Rúben Lima,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
183,643487,Eurichano Lourenço,Setila de Carvalho,Euri Carvalho,,7,17370,Estrela Amadora,CFEA,3,MID,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
184,548779,Fábio Ronaldo,da Costa Conceição,Fábio Ronaldo,,7,17370,Estrela Amadora,CFEA,3,MID,u,Transferido Definitivamente / Permanent Transfer,126,1,0,0,3,0,0,0,0,0,0,0,0,0,2,8,8,48,0.3
185,437913,Jovane Eduardo,Borges Cabral,Jovane Cabral,,7,17370,Estrela Amadora,CFEA,3,MID,a,,1665,7,2,5,31,0,0,0,5,0,0,3,4,2,21,127,94,54,1.6
186,659164,Sérgio Alexandre,Andrade Malé,Sérgio Malé,,7,17370,Estrela Amadora,CFEA,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
187,178006,Amine,Oudrhiri,Oudrhiri,,7,17370,Estrela Amadora,CFEA,3,MID,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
188,685066,Alexandre,Mussolo Sola,Alex Sola,,7,17370,Estrela Amadora,CFEA,3,MID,a,,699,0,0,1,16,0,0,0,2,0,0,0,3,0,1,71,23,44,0.0
189,520115,Paulo Daniel,Valente Moreira,Paulo Moreira,,7,17370,Estrela Amadora,CFEA,3,MID,a,,2372,3,2,5,49,0,0,0,7,1,0,3,6,1,13,164,81,49,0.2
190,247074,João Diogo,Alves Rodrigues,Kikas,,7,17370,Estrela Amadora,CFEA,4,FWD,u,Transferido Definitivamente / Permanent Transfer,1202,6,2,3,24,0,0,1,0,0,0,1,0,1,9,36,61,51,3.0
191,203757,Rodrigo,Cunha Pereira de Pinho,Rodrigo Pinho,,7,17370,Estrela Amadora,CFEA,4,FWD,s,Acumulação de Amarelos / Yellow Card Accumulation,1176,4,4,3,17,0,0,0,5,0,0,1,0,1,8,62,65,47,1.9
192,491006,Diogo,Carvalho Pinto,Diogo Pinto,,7,17370,Estrela Amadora,CFEA,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.4
193,69737,Renan,Ribeiro,Renan Ribeiro,,7,17370,Estrela Amadora,CFEA,1,GK,a,,2970,0,0,8,54,0,2,0,5,0,97,0,0,0,1,262,116,46,3.5
194,625769,David,Allen Grilo,David Grilo,,7,17370,Estrela Amadora,CFEA,1,GK,a,,90,0,0,0,2,0,0,0,0,0,2,0,0,0,0,10,2,40,0.1
195,492318,Jefferson Anilson,Silva Encada,Jefferson Encada,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,1537,0,2,4,31,0,0,0,7,0,0,4,8,0,14,147,55,39,0.1
196,629195,Gabriel,Miranda Rodrigues,Ni Rodrigues,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.0
197,500775,Bernardo,Schappo,Bernardo Schappo,,7,17370,Estrela Amadora,CFEA,2,DEF,d,Lesão Desconhecida / Unknown Injury,2051,0,0,7,32,0,0,0,6,0,0,1,27,0,4,301,87,40,1.3
199,492356,Luan,Patrick Wiedthauper,Luan Patrick,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,2683,0,0,7,52,1,0,0,4,1,0,0,31,0,4,358,90,40,0.7
200,487143,Atanas,Atanasov Chernev,Atanas Chernev,,7,17370,Estrela Amadora,CFEA,2,DEF,n,Emprestado / On Loan,1015,0,0,3,17,0,0,0,4,0,0,0,3,0,2,82,30,39,0.2
201,553974,Hamed,Karamoko Dramé,Hamed Dramé,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
202,603968,Assane,Ndiaye Dione,Assane Ndiaye,,7,17370,Estrela Amadora,CFEA,3,MID,n,Emprestado / On Loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0
203,609031,Robson Lucas,Oliveira Botelho,Robinho,,7,17370,Estrela Amadora,CFEA,3,MID,a,,926,0,1,3,13,0,0,0,5,0,0,3,2,0,15,88,36,44,0.1
204,516038,Abraham,Ayomide Marcus,Abraham Marcus,,7,17370,Estrela Amadora,CFEA,3,MID,a,,2562,5,5,8,45,0,0,0,2,1,0,15,7,1,44,177,126,55,0.6
205,561711,Gonzalo Calçada,de Sa Sanchidrián,Gonzalo Calçada,,7,17370,Estrela Amadora,CFEA,4,FWD,a,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,0.0
206,551362,Jorge,Monteiro Meireles,Jorge Meireles,,7,17370,Estrela Amadora,CFEA,4,FWD,a,,739,0,4,2,16,0,0,0,1,0,0,4,5,0,12,76,48,45,0.4
207,514525,Alan,Godoy Domínguez,Alan Godoy,,7,17370,Estrela Amadora,CFEA,4,FWD,u,Transferido Definitivamente / Permanent Transfer,297,0,1,1,3,0,0,0,0,0,0,0,0,0,1,14,12,48,0.5
208,483072,João Pedro,Moreira Resende,João Resende,,7,17370,Estrela Amadora,CFEA,3,MID,n,Emprestado / On Loan,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,44,0.0
583,704008,João Moisés,Gastão,João Gastão,,7,17370,Estrela Amadora,CFEA,3,MID,n,Emprestado / On Loan,279,0,1,1,5,0,0,0,2,0,0,1,0,0,4,12,13,48,0.1
584,439789,Ianis,Stoica,Ianis Stoica,,7,17370,Estrela Amadora,CFEA,3,MID,a,,1660,3,4,6,26,0,0,0,4,0,0,2,0,0,19,86,79,47,0.2
597,518636,Ryan Carlos,Santos de Sousa,Ryan,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,45,0.0
625,219287,Till,Cissokho,Till Cissokho,,7,17370,Estrela Amadora,CFEA,2,DEF,u,Transferido Definitivamente / Permanent Transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
626,699135,Luís,Caica Eusébio, Luís Caica,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
627,566980,Oumar,Ngom,Oumar Ngom,,7,17370,Estrela Amadora,CFEA,3,MID,u,Transferido Definitivamente / Permanent Transfer,832,0,1,1,19,0,0,0,3,1,0,1,6,0,5,90,25,45,0.0
628,633789,Pape,Fuhrer,Pape Fuhrer,,7,17370,Estrela Amadora,CFEA,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
629,672227,Emerson,Pedro Vanga,Emerson Vanga,,7,17370,Estrela Amadora,CFEA,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
630,684374,Alisson,Souza de Jesus,Alisson Souza,,7,17370,Estrela Amadora,CFEA,4,FWD,a,,84,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,4,45,0.1
631,484324,Leandro,Antonetti,Leandro Antonetti,,7,17370,Estrela Amadora,CFEA,4,FWD,a,,303,0,0,1,6,0,0,0,0,0,0,0,0,0,0,16,14,45,0.0
662,660579,João Paulo,Meneses do Vale,João Vale,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
681,545193,Kevin,Höög Jansson,Höög Jansson,,7,17370,Estrela Amadora,CFEA,3,MID,a,,810,0,0,2,17,0,0,0,3,0,0,0,4,0,3,84,25,45,0.0
695,570045,Chilohem,Onuoha,Onuoha,,7,17370,Estrela Amadora,CFEA,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
700,577061,Tom,Moustier,Moustier,,7,17370,Estrela Amadora,CFEA,3,MID,a,,242,0,0,0,6,0,0,0,0,0,0,1,0,0,5,15,11,45,0.0
705,720756,Eddy,Doué,Doué,,7,17370,Estrela Amadora,CFEA,3,MID,a,,770,1,0,2,12,0,0,0,4,0,0,1,4,0,7,84,28,40,0.4
711,459655,Sydney,van Hooijdonk,van Hooijdonk,,7,17370,Estrela Amadora,CFEA,4,FWD,a,,354,1,1,0,6,0,0,0,2,0,0,1,0,0,4,6,18,43,0.2
712,512352,Yahya,Kalley,Yahya Kalley,,7,17370,Estrela Amadora,CFEA,2,DEF,a,,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,2,40,0.0
