gw,player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points,played,in_dreamteam
3,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,275,71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
3,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,277,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False
3,278,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,True,False
3,279,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,True,False
3,280,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,True,False
3,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,282,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,True,False
3,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,284,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,289,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,291,78,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,9,True,True
3,292,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,294,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,296,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,True,False
3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,299,90,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,7,True,False
3,300,73,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9,True,True
3,301,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,6,True,False
3,302,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,True,False
3,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,305,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,True,False
3,306,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,334,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False
3,335,76,0,0,1,0,0,0,0,0,0,0,0,2,0,0,10,8,True,True
3,336,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,True,False
3,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,338,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,True,False
3,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,346,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,True,False
3,347,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,348,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,True,False
3,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,350,80,0,0,1,0,0,0,0,0,0,0,0,2,0,0,14,8,True,True
3,351,90,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,7,True,False
3,352,80,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,True,False
3,353,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,True,False
3,354,90,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,10,True,True
3,355,90,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,9,True,True
3,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,358,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,True,False
3,359,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,True,False
3,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,361,90,0,0,0,2,0,0,0,1,0,0,0,0,0,1,6,0,True,False
3,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,363,90,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,7,True,False
3,364,90,0,0,0,2,0,0,0,0,0,0,0,2,0,1,10,3,True,False
3,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,366,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,True,False
3,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,369,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,371,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,376,74,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,True,False
3,377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,380,58,0,0,0,2,0,0,0,1,0,0,0,0,0,1,4,0,True,False
3,381,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2,True,False
3,382,88,0,0,0,2,0,0,0,0,0,0,1,0,0,2,3,3,True,False
3,383,90,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,3,True,False
3,384,90,1,0,0,2,0,0,0,0,0,0,0,0,0,1,4,6,True,False
3,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,389,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,11,8,True,True
3,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,391,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,393,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,15,8,True,True
3,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,395,61,0,0,1,0,0,0,0,1,0,0,1,0,0,2,7,3,True,False
3,396,87,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,4,True,False
3,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,398,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,5,True,False
3,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,400,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,True,False
3,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,404,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,405,73,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,8,True,False
3,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,407,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,408,90,0,0,1,0,0,0,0,0,0,0,1,0,0,2,8,7,True,False
3,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,411,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,True,False
3,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,416,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,True,False
3,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,421,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,True,False
3,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,423,90,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,7,True,False
3,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,425,61,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,True,False
3,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,510,90,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,True,False
3,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,513,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,True,False
3,514,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,True,False
3,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,519,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,True,False
3,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,524,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,True,False
3,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,527,67,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,8,True,False
3,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,533,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,536,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,True,False
3,537,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,True,False
3,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,541,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,True,False
3,542,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,True,False
3,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,544,87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,True,False
3,545,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,546,90,0,0,0,1,0,0,0,0,0,0,0,2,0,1,10,4,True,False
3,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,548,90,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,True,False
3,549,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,True,False
3,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,552,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,6,True,False
3,553,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,True,False
3,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,558,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,True,False
3,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,560,90,0,0,1,0,0,0,1,0,0,0,1,0,0,2,4,2,True,False
3,561,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False
3,562,77,1,0,1,0,0,0,0,0,0,0,1,0,1,3,4,9,True,True
3,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,565,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,True,False
3,566,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,True,False
3,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,568,71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,True,False
3,569,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False
3,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,571,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,True,False
3,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,574,90,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,3,True,False
3,575,62,0,1,1,0,0,0,0,1,0,0,1,0,0,2,2,6,True,False
3,576,90,0,0,1,0,0,0,0,0,0,0,1,0,0,2,7,7,True,False
3,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,584,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,True,False
3,585,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,True,False
3,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,592,74,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,True,False
3,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,595,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,True,False
3,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
3,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
